Area	Consumption Segment	Country	Measure Names	"Sector, Category or Product"	Measure Values
National	Lowest	India	US$	Energy	26965.3304
National	Lowest	India	$PPP	Energy	58089.92263
National	Lowest	India	Local Currency	Energy	1233016.698
National	Low	India	US$	Energy	9158.380527
National	Low	India	$PPP	Energy	19729.39357
National	Low	India	Local Currency	Energy	418776.108
National	All	India	US$	Energy	37974.63089
National	All	India	$PPP	Energy	81806.6509
National	All	India	Local Currency	Energy	1736427.972
Rural	Higher	India	US$	Energy	0
Rural	Higher	India	$PPP	Energy	0
Rural	Higher	India	Local Currency	Energy	0
Rural	Middle	India	US$	Energy	9.390966866
Rural	Middle	India	$PPP	Energy	20.23044148
Rural	Middle	India	Local Currency	Energy	429.4113509
Rural	Lowest	India	US$	Energy	20327.88776
Rural	Lowest	India	$PPP	Energy	43791.24638
Rural	Lowest	India	Local Currency	Energy	929512.9957
Rural	Low	India	US$	Energy	1764.488606
Rural	Low	India	$PPP	Energy	3801.140393
Rural	Low	India	Local Currency	Energy	80683.00599
Rural	All	India	US$	Energy	22101.76733
Rural	All	India	$PPP	Energy	47612.61722
Rural	All	India	Local Currency	Energy	1010625.413
Urban	Higher	India	US$	Energy	44.60589751
Urban	Higher	India	$PPP	Energy	96.0920225
Urban	Higher	India	Local Currency	Energy	2039.64927
Urban	Middle	India	US$	Energy	1796.923102
Urban	Middle	India	$PPP	Energy	3871.012237
Urban	Middle	India	Local Currency	Energy	82166.10575
Urban	Lowest	India	US$	Energy	6637.442635
Urban	Lowest	India	$PPP	Energy	14298.67624
Urban	Lowest	India	Local Currency	Energy	303503.7019
Urban	Low	India	US$	Energy	7393.891921
Urban	Low	India	$PPP	Energy	15928.25318
Urban	Low	India	Local Currency	Energy	338093.102
Urban	All	India	US$	Energy	15872.86356
Urban	All	India	$PPP	Energy	34194.03368
Urban	All	India	Local Currency	Energy	725802.559
National	Higher	Indonesia	US$	Energy	4.280229615
National	Higher	Indonesia	$PPP	Energy	7.116923808
National	Higher	Indonesia	Local Currency	Energy	38909.14054
National	Middle	Indonesia	US$	Energy	445.6159307
National	Middle	Indonesia	$PPP	Energy	740.9449753
National	Middle	Indonesia	Local Currency	Energy	4050841.762
National	Lowest	Indonesia	US$	Energy	4511.81879
National	Lowest	Indonesia	$PPP	Energy	7501.997194
National	Lowest	Indonesia	Local Currency	Energy	41014386.42
National	Low	Indonesia	US$	Energy	3230.333094
National	Low	Indonesia	$PPP	Energy	5371.215232
National	Low	Indonesia	Local Currency	Energy	29365126.56
National	All	Indonesia	US$	Energy	8192.048044
National	All	Indonesia	$PPP	Energy	13621.27432
National	All	Indonesia	Local Currency	Energy	74469263.88
Rural	Higher	Indonesia	US$	Energy	0
Rural	Higher	Indonesia	$PPP	Energy	0
Rural	Higher	Indonesia	Local Currency	Energy	0
Rural	Middle	Indonesia	US$	Energy	13.89885363
Rural	Middle	Indonesia	$PPP	Energy	23.110228
Rural	Middle	Indonesia	Local Currency	Energy	126346.5977
Rural	Lowest	Indonesia	US$	Energy	2533.502587
Rural	Lowest	Indonesia	$PPP	Energy	4212.564862
Rural	Lowest	Indonesia	Local Currency	Energy	23030635.52
Rural	Low	Indonesia	US$	Energy	808.7058942
Rural	Low	Indonesia	$PPP	Energy	1344.670438
Rural	Low	Indonesia	Local Currency	Energy	7351486.748
Rural	All	Indonesia	US$	Energy	3356.107334
Rural	All	Indonesia	$PPP	Energy	5580.345528
Rural	All	Indonesia	Local Currency	Energy	30508468.86
Urban	Higher	Indonesia	US$	Energy	4.280229615
Urban	Higher	Indonesia	$PPP	Energy	7.116923808
Urban	Higher	Indonesia	Local Currency	Energy	38909.14054
Urban	Middle	Indonesia	US$	Energy	431.7170771
Urban	Middle	Indonesia	$PPP	Energy	717.8347473
Urban	Middle	Indonesia	Local Currency	Energy	3924495.164
Urban	Lowest	Indonesia	US$	Energy	1978.316203
Urban	Lowest	Indonesia	$PPP	Energy	3289.432332
Urban	Lowest	Indonesia	Local Currency	Energy	17983750.9
Urban	Low	Indonesia	US$	Energy	2421.6272
Urban	Low	Indonesia	$PPP	Energy	4026.544794
Urban	Low	Indonesia	Local Currency	Energy	22013639.81
Urban	All	Indonesia	US$	Energy	4835.94071
Urban	All	Indonesia	$PPP	Energy	8040.928797
Urban	All	Indonesia	Local Currency	Energy	43960795.01
National	Higher	Iraq	US$	Energy	110.2265589
National	Higher	Iraq	$PPP	Energy	131.8661287
National	Higher	Iraq	Local Currency	Energy	128.9650739
National	Middle	Iraq	US$	Energy	868.4186247
National	Middle	Iraq	$PPP	Energy	1038.905717
National	Middle	Iraq	Local Currency	Energy	1016.049791
National	Lowest	Iraq	US$	Energy	301.5174496
National	Lowest	Iraq	$PPP	Energy	360.7110594
National	Lowest	Iraq	Local Currency	Energy	352.7754161
National	Low	Iraq	US$	Energy	1787.447103
National	Low	Iraq	$PPP	Energy	2138.356964
National	Low	Iraq	Local Currency	Energy	2091.313111
National	All	Iraq	US$	Energy	3067.609736
National	All	Iraq	$PPP	Energy	3669.839869
National	All	Iraq	Local Currency	Energy	3589.103392
Rural	Higher	Iraq	US$	Energy	7.827717775
Rural	Higher	Iraq	$PPP	Energy	9.364447645
Rural	Higher	Iraq	Local Currency	Energy	9.158429797
Rural	Middle	Iraq	US$	Energy	220.6388507
Rural	Middle	Iraq	$PPP	Energy	263.9544533
Rural	Middle	Iraq	Local Currency	Energy	258.1474553
Rural	Lowest	Iraq	US$	Energy	177.8385284
Rural	Lowest	Iraq	$PPP	Energy	212.7516137
Rural	Lowest	Iraq	Local Currency	Energy	208.0710782
Rural	Low	Iraq	US$	Energy	663.8820077
Rural	Low	Iraq	$PPP	Energy	794.2146718
Rural	Low	Iraq	Local Currency	Energy	776.741949
Rural	All	Iraq	US$	Energy	1070.187104
Rural	All	Iraq	$PPP	Energy	1280.285186
Rural	All	Iraq	Local Currency	Energy	1252.118912
Urban	Higher	Iraq	US$	Energy	102.3988411
Urban	Higher	Iraq	$PPP	Energy	122.5016811
Urban	Higher	Iraq	Local Currency	Energy	119.8066441
Urban	Middle	Iraq	US$	Energy	647.779774
Urban	Middle	Iraq	$PPP	Energy	774.9512634
Urban	Middle	Iraq	Local Currency	Energy	757.9023356
Urban	Lowest	Iraq	US$	Energy	123.6789213
Urban	Lowest	Iraq	$PPP	Energy	147.9594457
Urban	Lowest	Iraq	Local Currency	Energy	144.7043379
Urban	Low	Iraq	US$	Energy	1123.565096
Urban	Low	Iraq	$PPP	Energy	1344.142292
Urban	Low	Iraq	Local Currency	Energy	1314.571162
Urban	All	Iraq	US$	Energy	1997.422632
Urban	All	Iraq	$PPP	Energy	2389.554682
Urban	All	Iraq	Local Currency	Energy	2336.984479
National	Higher	Jamaica	US$	Energy	29.95717949
National	Higher	Jamaica	$PPP	Energy	37.64170651
National	Higher	Jamaica	Local Currency	Energy	2612.146223
National	Middle	Jamaica	US$	Energy	167.7751623
National	Middle	Jamaica	$PPP	Energy	210.8123504
National	Middle	Jamaica	Local Currency	Energy	14629.32306
National	Lowest	Jamaica	US$	Energy	32.5967013
National	Lowest	Jamaica	$PPP	Energy	40.95831063
National	Lowest	Jamaica	Local Currency	Energy	2842.301966
National	Low	Jamaica	US$	Energy	204.2871491
National	Low	Jamaica	$PPP	Energy	256.6902839
National	Low	Jamaica	Local Currency	Energy	17813.02225
National	All	Jamaica	US$	Energy	434.6161922
National	All	Jamaica	$PPP	Energy	546.1026515
National	All	Jamaica	Local Currency	Energy	37896.7935
Rural	Higher	Jamaica	US$	Energy	1.955219159
Rural	Higher	Jamaica	$PPP	Energy	2.45676619
Rural	Higher	Jamaica	Local Currency	Energy	170.4872898
Rural	Middle	Jamaica	US$	Energy	38.98947719
Rural	Middle	Jamaica	$PPP	Energy	48.99094247
Rural	Middle	Jamaica	Local Currency	Energy	3399.726453
Rural	Lowest	Jamaica	US$	Energy	23.07290076
Rural	Lowest	Jamaica	$PPP	Energy	28.99149297
Rural	Lowest	Jamaica	Local Currency	Energy	2011.864654
Rural	Low	Jamaica	US$	Energy	97.08995944
Rural	Low	Jamaica	$PPP	Energy	121.9951885
Rural	Low	Jamaica	Local Currency	Energy	8465.856103
Rural	All	Jamaica	US$	Energy	161.1075565
Rural	All	Jamaica	$PPP	Energy	202.4343901
Rural	All	Jamaica	Local Currency	Energy	14047.9345
Urban	Higher	Jamaica	US$	Energy	28.00196033
Urban	Higher	Jamaica	$PPP	Energy	35.18494032
Urban	Higher	Jamaica	Local Currency	Energy	2441.658933
Urban	Middle	Jamaica	US$	Energy	128.7856852
Urban	Middle	Jamaica	$PPP	Energy	161.8214079
Urban	Middle	Jamaica	Local Currency	Energy	11229.5966
Urban	Lowest	Jamaica	US$	Energy	9.52380054
Urban	Lowest	Jamaica	$PPP	Energy	11.96681767
Urban	Lowest	Jamaica	Local Currency	Energy	830.4373119
Urban	Low	Jamaica	US$	Energy	107.1971897
Urban	Low	Jamaica	$PPP	Energy	134.6950955
Urban	Low	Jamaica	Local Currency	Energy	9347.16615
Urban	All	Jamaica	US$	Energy	273.5086357
Urban	All	Jamaica	$PPP	Energy	343.6682614
Urban	All	Jamaica	Local Currency	Energy	23848.859
National	Higher	Jordan	US$	Energy	67.21270404
National	Higher	Jordan	$PPP	Energy	80.47389522
National	Higher	Jordan	Local Currency	Energy	47.72101987
National	Middle	Jordan	US$	Energy	278.0477777
National	Middle	Jordan	$PPP	Energy	332.9071201
National	Middle	Jordan	Local Currency	Energy	197.4139222
National	Lowest	Jordan	US$	Energy	26.12106108
National	Lowest	Jordan	$PPP	Energy	31.27479488
National	Lowest	Jordan	Local Currency	Energy	18.54595336
National	Low	Jordan	US$	Energy	298.2403774
National	Low	Jordan	$PPP	Energy	357.083757
National	Low	Jordan	Local Currency	Energy	211.7506679
National	All	Jordan	US$	Energy	669.62192
National	All	Jordan	$PPP	Energy	801.739567
National	All	Jordan	Local Currency	Energy	475.4315632
Rural	Higher	Jordan	US$	Energy	1.881971938
Rural	Higher	Jordan	$PPP	Energy	2.253288492
Rural	Higher	Jordan	Local Currency	Energy	1.336200076
Rural	Middle	Jordan	US$	Energy	27.03030579
Rural	Middle	Jordan	$PPP	Energy	32.36343526
Rural	Middle	Jordan	Local Currency	Energy	19.19151711
Rural	Lowest	Jordan	US$	Energy	5.935391436
Rural	Lowest	Jordan	$PPP	Energy	7.106455176
Rural	Lowest	Jordan	Local Currency	Energy	4.21412792
Rural	Low	Jordan	US$	Energy	58.07052956
Rural	Low	Jordan	$PPP	Energy	69.52795276
Rural	Low	Jordan	Local Currency	Energy	41.23007599
Rural	All	Jordan	US$	Energy	92.91819855
Rural	All	Jordan	$PPP	Energy	111.2511315
Rural	All	Jordan	Local Currency	Energy	65.97192097
Urban	Higher	Jordan	US$	Energy	65.33073214
Urban	Higher	Jordan	$PPP	Energy	78.22060678
Urban	Higher	Jordan	Local Currency	Energy	46.38481982
Urban	Middle	Jordan	US$	Energy	251.017472
Urban	Middle	Jordan	$PPP	Energy	300.5436849
Urban	Middle	Jordan	Local Currency	Energy	178.2224051
Urban	Lowest	Jordan	US$	Energy	20.18566972
Urban	Lowest	Jordan	$PPP	Energy	24.1683398
Urban	Lowest	Jordan	Local Currency	Energy	14.3318255
Urban	Low	Jordan	US$	Energy	240.1698479
Urban	Low	Jordan	$PPP	Energy	287.5558044
Urban	Low	Jordan	Local Currency	Energy	170.520592
Urban	All	Jordan	US$	Energy	576.7037215
Urban	All	Jordan	$PPP	Energy	690.4884356
Urban	All	Jordan	Local Currency	Energy	409.4596423
National	Higher	Kazakhstan	US$	Energy	65.48539218
National	Higher	Kazakhstan	$PPP	Energy	102.3949741
National	Higher	Kazakhstan	Local Currency	Energy	9649.599964
National	Middle	Kazakhstan	US$	Energy	1401.397787
National	Middle	Kazakhstan	$PPP	Energy	2191.268699
National	Middle	Kazakhstan	Local Currency	Energy	206502.9709
National	Lowest	Kazakhstan	US$	Energy	63.73839384
National	Lowest	Kazakhstan	$PPP	Energy	99.66331375
National	Lowest	Kazakhstan	Local Currency	Energy	9392.171024
National	Low	Kazakhstan	US$	Energy	1308.192748
National	Low	Kazakhstan	$PPP	Energy	2045.530432
National	Low	Kazakhstan	Local Currency	Energy	192768.7423
National	All	Kazakhstan	US$	Energy	2838.814321
National	All	Kazakhstan	$PPP	Energy	4438.857418
National	All	Kazakhstan	Local Currency	Energy	418313.4843
Rural	Higher	Kazakhstan	US$	Energy	2.790476865
Rural	Higher	Kazakhstan	$PPP	Energy	4.363275486
Rural	Higher	Kazakhstan	Local Currency	Energy	411.1907185
Rural	Middle	Kazakhstan	US$	Energy	315.7949714
Rural	Middle	Kazakhstan	$PPP	Energy	493.7867339
Rural	Middle	Kazakhstan	Local Currency	Energy	46533.96802
Rural	Lowest	Kazakhstan	US$	Energy	41.98485872
Rural	Lowest	Kazakhstan	$PPP	Energy	65.6488169
Rural	Lowest	Kazakhstan	Local Currency	Energy	6186.678856
Rural	Low	Kazakhstan	US$	Energy	607.6251794
Rural	Low	Kazakhstan	$PPP	Energy	950.1014263
Rural	Low	Kazakhstan	Local Currency	Energy	89536.60831
Rural	All	Kazakhstan	US$	Energy	968.1954864
Rural	All	Kazakhstan	$PPP	Energy	1513.900253
Rural	All	Kazakhstan	Local Currency	Energy	142668.4459
Urban	Higher	Kazakhstan	US$	Energy	62.69491531
Urban	Higher	Kazakhstan	$PPP	Energy	98.03169862
Urban	Higher	Kazakhstan	Local Currency	Energy	9238.409246
Urban	Middle	Kazakhstan	US$	Energy	1085.602816
Urban	Middle	Kazakhstan	$PPP	Energy	1697.481965
Urban	Middle	Kazakhstan	Local Currency	Energy	159969.0029
Urban	Lowest	Kazakhstan	US$	Energy	21.75353512
Urban	Lowest	Kazakhstan	$PPP	Energy	34.01449684
Urban	Lowest	Kazakhstan	Local Currency	Energy	3205.492168
Urban	Low	Kazakhstan	US$	Energy	700.5675684
Urban	Low	Kazakhstan	$PPP	Energy	1095.429005
Urban	Low	Kazakhstan	Local Currency	Energy	103232.134
Urban	All	Kazakhstan	US$	Energy	1870.618834
Urban	All	Kazakhstan	$PPP	Energy	2924.957166
Urban	All	Kazakhstan	Local Currency	Energy	275645.0384
National	Higher	Kenya	US$	Energy	29.77567447
National	Higher	Kenya	$PPP	Energy	44.75331996
National	Higher	Kenya	Local Currency	Energy	2359.216015
National	Middle	Kenya	US$	Energy	110.3224279
National	Middle	Kenya	$PPP	Energy	165.8163922
National	Middle	Kenya	Local Currency	Energy	8741.17693
National	Lowest	Kenya	US$	Energy	481.3086124
National	Lowest	Kenya	$PPP	Energy	723.4146233
National	Lowest	Kenya	Local Currency	Energy	38135.52528
National	Low	Kenya	US$	Energy	320.7999747
National	Low	Kenya	$PPP	Energy	482.1675468
National	Low	Kenya	Local Currency	Energy	25417.9444
National	All	Kenya	US$	Energy	942.2066894
National	All	Kenya	$PPP	Energy	1416.151882
National	All	Kenya	Local Currency	Energy	74653.86262
Rural	Higher	Kenya	US$	Energy	0
Rural	Higher	Kenya	$PPP	Energy	0
Rural	Higher	Kenya	Local Currency	Energy	0
Rural	Middle	Kenya	US$	Energy	4.350158728
Rural	Middle	Kenya	$PPP	Energy	6.538358876
Rural	Middle	Kenya	Local Currency	Energy	344.6761265
Rural	Lowest	Kenya	US$	Energy	326.7324521
Rural	Lowest	Kenya	$PPP	Energy	491.0841562
Rural	Lowest	Kenya	Local Currency	Energy	25887.99238
Rural	Low	Kenya	US$	Energy	90.53255357
Rural	Low	Kenya	$PPP	Energy	136.0718912
Rural	Low	Kenya	Local Currency	Energy	7173.165817
Rural	All	Kenya	US$	Energy	421.6151644
Rural	All	Kenya	$PPP	Energy	633.6944063
Rural	All	Kenya	Local Currency	Energy	33405.83432
Urban	Higher	Kenya	US$	Energy	29.77567447
Urban	Higher	Kenya	$PPP	Energy	44.75331996
Urban	Higher	Kenya	Local Currency	Energy	2359.216015
Urban	Middle	Kenya	US$	Energy	105.9722692
Urban	Middle	Kenya	$PPP	Energy	159.2780333
Urban	Middle	Kenya	Local Currency	Energy	8396.500803
Urban	Lowest	Kenya	US$	Energy	154.5761602
Urban	Lowest	Kenya	$PPP	Energy	232.3304671
Urban	Lowest	Kenya	Local Currency	Energy	12247.5329
Urban	Low	Kenya	US$	Energy	230.2674211
Urban	Low	Kenya	$PPP	Energy	346.0956556
Urban	Low	Kenya	Local Currency	Energy	18244.77858
Urban	All	Kenya	US$	Energy	520.591525
Urban	All	Kenya	$PPP	Energy	782.4574759
Urban	All	Kenya	Local Currency	Energy	41248.0283
National	Higher	Kyrgyz Republic	US$	Energy	0.33876129
National	Higher	Kyrgyz Republic	$PPP	Energy	0.800227358
National	Higher	Kyrgyz Republic	Local Currency	Energy	15.57082393
National	Middle	Kyrgyz Republic	US$	Energy	16.18907946
National	Middle	Kyrgyz Republic	$PPP	Energy	38.24210341
National	Middle	Kyrgyz Republic	Local Currency	Energy	744.1148481
National	Lowest	Kyrgyz Republic	US$	Energy	30.32998077
National	Lowest	Kyrgyz Republic	$PPP	Energy	71.64596752
National	Lowest	Kyrgyz Republic	Local Currency	Energy	1394.087236
National	Low	Kyrgyz Republic	US$	Energy	94.11525242
National	Low	Kyrgyz Republic	$PPP	Energy	222.3205603
National	Low	Kyrgyz Republic	Local Currency	Energy	4325.913462
National	All	Kyrgyz Republic	US$	Energy	140.9730739
National	All	Kyrgyz Republic	$PPP	Energy	333.0088586
National	All	Kyrgyz Republic	Local Currency	Energy	6479.68637
Rural	Higher	Kyrgyz Republic	US$	Energy	0.043951718
Rural	Higher	Kyrgyz Republic	$PPP	Energy	0.103823453
Rural	Higher	Kyrgyz Republic	Local Currency	Energy	2.020196754
Rural	Middle	Kyrgyz Republic	US$	Energy	5.560818527
Rural	Middle	Kyrgyz Republic	$PPP	Energy	13.13585481
Rural	Middle	Kyrgyz Republic	Local Currency	Energy	255.5974628
Rural	Lowest	Kyrgyz Republic	US$	Energy	17.60507007
Rural	Lowest	Kyrgyz Republic	$PPP	Energy	41.58697916
Rural	Lowest	Kyrgyz Republic	Local Currency	Energy	809.1994406
Rural	Low	Kyrgyz Republic	US$	Energy	31.5785109
Rural	Low	Kyrgyz Republic	$PPP	Energy	74.59526545
Rural	Low	Kyrgyz Republic	Local Currency	Energy	1451.474675
Rural	All	Kyrgyz Republic	US$	Energy	54.78835121
Rural	All	Kyrgyz Republic	$PPP	Energy	129.4219229
Rural	All	Kyrgyz Republic	Local Currency	Energy	2518.291775
Urban	Higher	Kyrgyz Republic	US$	Energy	0.294809572
Urban	Higher	Kyrgyz Republic	$PPP	Energy	0.696403905
Urban	Higher	Kyrgyz Republic	Local Currency	Energy	13.55062719
Urban	Middle	Kyrgyz Republic	US$	Energy	10.62826093
Urban	Middle	Kyrgyz Republic	$PPP	Energy	25.10624861
Urban	Middle	Kyrgyz Republic	Local Currency	Energy	488.5173854
Urban	Lowest	Kyrgyz Republic	US$	Energy	12.7249107
Urban	Lowest	Kyrgyz Republic	$PPP	Energy	30.05898836
Urban	Lowest	Kyrgyz Republic	Local Currency	Energy	584.8877955
Urban	Low	Kyrgyz Republic	US$	Energy	62.53674151
Urban	Low	Kyrgyz Republic	$PPP	Energy	147.7252948
Urban	Low	Kyrgyz Republic	Local Currency	Energy	2874.438787
Urban	All	Kyrgyz Republic	US$	Energy	86.18472272
Urban	All	Kyrgyz Republic	$PPP	Energy	203.5869357
Urban	All	Kyrgyz Republic	Local Currency	Energy	3961.394595
National	Higher	Lao PDR	US$	Energy	0.753097645
National	Higher	Lao PDR	$PPP	Energy	1.457082532
National	Higher	Lao PDR	Local Currency	Energy	6219.660239
National	Middle	Lao PDR	US$	Energy	8.053748752
National	Middle	Lao PDR	$PPP	Energy	15.58227767
National	Middle	Lao PDR	Local Currency	Energy	66514.05858
National	Lowest	Lao PDR	US$	Energy	70.84025905
National	Lowest	Lao PDR	$PPP	Energy	137.060718
National	Lowest	Lao PDR	Local Currency	Energy	585053.4062
National	Low	Lao PDR	US$	Energy	40.68120734
National	Low	Lao PDR	$PPP	Energy	78.70941697
National	Low	Lao PDR	Local Currency	Energy	335976.7347
National	All	Lao PDR	US$	Energy	120.3283128
National	All	Lao PDR	$PPP	Energy	232.8094952
National	All	Lao PDR	Local Currency	Energy	993763.8597
Rural	Higher	Lao PDR	US$	Energy	0.104761251
Rural	Higher	Lao PDR	$PPP	Energy	0.202690568
Rural	Higher	Lao PDR	Local Currency	Energy	865.1990797
Rural	Middle	Lao PDR	US$	Energy	1.091322112
Rural	Middle	Lao PDR	$PPP	Energy	2.111474383
Rural	Middle	Lao PDR	Local Currency	Energy	9012.978319
Rural	Lowest	Lao PDR	US$	Energy	58.4552201
Rural	Lowest	Lao PDR	$PPP	Energy	113.0983222
Rural	Lowest	Lao PDR	Local Currency	Energy	482768.2181
Rural	Low	Lao PDR	US$	Energy	17.73294087
Rural	Low	Lao PDR	$PPP	Energy	34.30943986
Rural	Low	Lao PDR	Local Currency	Energy	146452.28
Rural	All	Lao PDR	US$	Energy	77.38424433
Rural	All	Lao PDR	$PPP	Energy	149.721927
Rural	All	Lao PDR	Local Currency	Energy	639098.6756
Urban	Higher	Lao PDR	US$	Energy	0.648336394
Urban	Higher	Lao PDR	$PPP	Energy	1.254391964
Urban	Higher	Lao PDR	Local Currency	Energy	5354.46116
Urban	Middle	Lao PDR	US$	Energy	6.96242664
Urban	Middle	Lao PDR	$PPP	Energy	13.47080329
Urban	Middle	Lao PDR	Local Currency	Energy	57501.08026
Urban	Lowest	Lao PDR	US$	Energy	12.38503894
Urban	Lowest	Lao PDR	$PPP	Energy	23.96239586
Urban	Lowest	Lao PDR	Local Currency	Energy	102285.1881
Urban	Low	Lao PDR	US$	Energy	22.94826647
Urban	Low	Lao PDR	$PPP	Energy	44.39997711
Urban	Low	Lao PDR	Local Currency	Energy	189524.4547
Urban	All	Lao PDR	US$	Energy	42.94406845
Urban	All	Lao PDR	$PPP	Energy	83.08756822
Urban	All	Lao PDR	Local Currency	Energy	354665.1842
National	Higher	Latvia	US$	Energy	139.5367433
National	Higher	Latvia	$PPP	Energy	176.9245788
National	Higher	Latvia	Local Currency	Energy	73.95447395
National	Middle	Latvia	US$	Energy	517.3738376
National	Middle	Latvia	$PPP	Energy	656.0003203
National	Middle	Latvia	Local Currency	Energy	274.2081339
National	Lowest	Latvia	US$	Energy	4.359535398
National	Lowest	Latvia	$PPP	Energy	5.527640576
National	Lowest	Latvia	Local Currency	Energy	2.310553761
National	Low	Latvia	US$	Energy	156.6851855
National	Low	Latvia	$PPP	Energy	198.667819
National	Low	Latvia	Local Currency	Energy	83.04314833
National	All	Latvia	US$	Energy	817.9553012
National	All	Latvia	$PPP	Energy	1037.120358
