Area,Consumption Segment,Country,Measure Names,"Sector, Category or Product",Measure Values
Urban,Middle,Brazil,$PPP,Energy,13595.764181378
Urban,Middle,Brazil,Local Currency,Energy,24050.906836857
Urban,Lowest,Brazil,US$,Energy,3281.567491927
Urban,Lowest,Brazil,$PPP,Energy,3263.017082137
Urban,Lowest,Brazil,Local Currency,Energy,5772.277218300
Urban,Low,Brazil,US$,Energy,12367.336169717
Urban,Low,Brazil,$PPP,Energy,12297.424715960
Urban,Low,Brazil,Local Currency,Energy,21754.144322533
Urban,All,Brazil,US$,Energy,36805.846504159
Urban,All,Brazil,$PPP,Energy,36597.786320416
Urban,All,Brazil,Local Currency,Energy,64741.484000815
National,Higher,Bulgaria,US$,Energy,281.440571776
National,Higher,Bulgaria,$PPP,Energy,512.561929116
National,Higher,Bulgaria,Local Currency,Energy,415.687724513
National,Middle,Bulgaria,US$,Energy,1571.575508276
National,Middle,Bulgaria,$PPP,Energy,2862.166492878
National,Middle,Bulgaria,Local Currency,Energy,2321.217025724
National,Lowest,Bulgaria,US$,Energy,8.696130814
National,Lowest,Bulgaria,$PPP,Energy,15.837466353
National,Lowest,Bulgaria,Local Currency,Energy,12.844185212
National,Low,Bulgaria,US$,Energy,317.928330034
National,Low,Bulgaria,$PPP,Energy,579.013740394
National,Low,Bulgaria,Local Currency,Energy,469.580143460
National,All,Bulgaria,US$,Energy,2179.640540678
National,All,Bulgaria,$PPP,Energy,3969.579628337
National,All,Bulgaria,Local Currency,Energy,3219.329078581
Rural,Higher,Bulgaria,US$,Energy,28.710405159
Rural,Higher,Bulgaria,$PPP,Energy,52.287630604
Rural,Higher,Bulgaria,Local Currency,Energy,42.405268420
Rural,Middle,Bulgaria,US$,Energy,386.738538097
Rural,Middle,Bulgaria,$PPP,Energy,704.331468273
Rural,Middle,Bulgaria,Local Currency,Energy,571.212820769
Rural,Lowest,Bulgaria,US$,Energy,2.946602516
Rural,Lowest,Bulgaria,$PPP,Energy,5.366377208
Rural,Lowest,Bulgaria,Local Currency,Energy,4.352131916
Rural,Low,Bulgaria,US$,Energy,120.437312227
Rural,Low,Bulgaria,$PPP,Energy,219.341442860
Rural,Low,Bulgaria,Local Currency,Energy,177.885910159
Rural,All,Bulgaria,US$,Energy,538.832857782
Rural,All,Bulgaria,$PPP,Energy,981.326918551
Rural,All,Bulgaria,Local Currency,Energy,795.856130944
Urban,Higher,Bulgaria,US$,Energy,252.730166677
Urban,Higher,Bulgaria,$PPP,Energy,460.274298621
Urban,Higher,Bulgaria,Local Currency,Energy,373.282456182
Urban,Middle,Bulgaria,US$,Energy,1184.836970256
Urban,Middle,Bulgaria,$PPP,Energy,2157.835024744
Urban,Middle,Bulgaria,Local Currency,Energy,1750.004205068
Urban,Lowest,Bulgaria,US$,Energy,5.749528383
Urban,Lowest,Bulgaria,$PPP,Energy,10.471089299
Urban,Lowest,Bulgaria,Local Currency,Energy,8.492053422
Urban,Low,Bulgaria,US$,Energy,197.491017888
Urban,Low,Bulgaria,$PPP,Energy,359.672297682
Urban,Low,Bulgaria,Local Currency,Energy,291.694233420
Urban,All,Bulgaria,US$,Energy,1640.807682970
Urban,All,Bulgaria,$PPP,Energy,2988.252709922
Urban,All,Bulgaria,Local Currency,Energy,2423.472947747
National,Higher,Burkina Faso,US$,Energy,0.430970499
National,Higher,Burkina Faso,$PPP,Energy,0.854599008
National,Higher,Burkina Faso,Local Currency,Energy,213.449775720
National,Middle,Burkina Faso,US$,Energy,10.719952563
National,Middle,Burkina Faso,$PPP,Energy,21.257280597
National,Middle,Burkina Faso,Local Currency,Energy,5309.345945619
National,Lowest,Burkina Faso,US$,Energy,133.542238673
National,Lowest,Burkina Faso,$PPP,Energy,264.809459027
National,Lowest,Burkina Faso,Local Currency,Energy,66140.399343335
National,Low,Burkina Faso,US$,Energy,50.571191413
National,Low,Burkina Faso,$PPP,Energy,100.280854758
National,Low,Burkina Faso,Local Currency,Energy,25046.747969605
National,All,Burkina Faso,US$,Energy,195.264353148
National,All,Burkina Faso,$PPP,Energy,387.202193389
National,All,Burkina Faso,Local Currency,Energy,96709.943034118
Rural,Higher,Burkina Faso,US$,Energy,0
Rural,Higher,Burkina Faso,$PPP,Energy,0
Rural,Higher,Burkina Faso,Local Currency,Energy,0
Rural,Middle,Burkina Faso,US$,Energy,0.176242331
Rural,Middle,Burkina Faso,$PPP,Energy,0.349482207
Rural,Middle,Burkina Faso,Local Currency,Energy,87.288772943
Rural,Lowest,Burkina Faso,US$,Energy,63.938282526
Rural,Lowest,Burkina Faso,$PPP,Energy,126.787315946
Rural,Lowest,Burkina Faso,Local Currency,Energy,31667.160754479
Rural,Low,Burkina Faso,US$,Energy,4.450540547
Rural,Low,Burkina Faso,$PPP,Energy,8.825261927
Rural,Low,Burkina Faso,Local Currency,Energy,2204.250370346
Rural,All,Burkina Faso,US$,Energy,68.565065403
Rural,All,Burkina Faso,$PPP,Energy,135.962060079
Rural,All,Burkina Faso,Local Currency,Energy,33958.699897708
Urban,Higher,Burkina Faso,US$,Energy,0.430970499
Urban,Higher,Burkina Faso,$PPP,Energy,0.854599008
Urban,Higher,Burkina Faso,Local Currency,Energy,213.449775720
Urban,Middle,Burkina Faso,US$,Energy,10.543710232
Urban,Middle,Burkina Faso,$PPP,Energy,20.907798390
Urban,Middle,Burkina Faso,Local Currency,Energy,5222.057172702
Urban,Lowest,Burkina Faso,US$,Energy,69.603956148
Urban,Lowest,Burkina Faso,$PPP,Energy,138.022143082
Urban,Lowest,Burkina Faso,Local Currency,Energy,34473.238588912
Urban,Low,Burkina Faso,US$,Energy,46.120650867
Urban,Low,Burkina Faso,$PPP,Energy,91.455592832
Urban,Low,Burkina Faso,Local Currency,Energy,22842.497599298
Urban,All,Burkina Faso,US$,Energy,126.699287745
Urban,All,Burkina Faso,$PPP,Energy,251.240133311
Urban,All,Burkina Faso,Local Currency,Energy,62751.243136458
National,Higher,Burundi,US$,Energy,0
National,Higher,Burundi,$PPP,Energy,0
National,Higher,Burundi,Local Currency,Energy,0
National,Middle,Burundi,US$,Energy,0.482623918
National,Middle,Burundi,$PPP,Energy,0.908857590
National,Middle,Burundi,Local Currency,Energy,593.988422389
National,Lowest,Burundi,US$,Energy,116.731802713
National,Lowest,Burundi,$PPP,Energy,219.824548393
National,Lowest,Burundi,Local Currency,Energy,143667.43272526
National,Low,Burundi,US$,Energy,8.993121219
National,Low,Burundi,$PPP,Energy,16.935477434
National,Low,Burundi,Local Currency,Energy,11068.265954381
National,All,Burundi,US$,Energy,126.207547851
National,All,Burundi,$PPP,Energy,237.668883418
National,All,Burundi,Local Currency,Energy,155329.687101927
Rural,Higher,Burundi,US$,Energy,0
Rural,Higher,Burundi,$PPP,Energy,0
Rural,Higher,Burundi,Local Currency,Energy,0
Rural,Middle,Burundi,US$,Energy,0
Rural,Middle,Burundi,$PPP,Energy,0
Rural,Middle,Burundi,Local Currency,Energy,0
Rural,Lowest,Burundi,US$,Energy,99.017727748
Rural,Lowest,Burundi,$PPP,Energy,186.466128161
Rural,Lowest,Burundi,Local Currency,Energy,121865.870389973
Rural,Low,Burundi,US$,Energy,0.554118235
Rural,Low,Burundi,$PPP,Energy,1.043492759
Rural,Low,Burundi,Local Currency,Energy,681.979910093
Rural,All,Burundi,US$,Energy,99.571845983
Rural,All,Burundi,$PPP,Energy,187.509620919
Rural,All,Burundi,Local Currency,Energy,122547.850300017
Urban,Higher,Burundi,US$,Energy,0
Urban,Higher,Burundi,$PPP,Energy,0
Urban,Higher,Burundi,Local Currency,Energy,0
Urban,Middle,Burundi,US$,Energy,0.482623918
Urban,Middle,Burundi,$PPP,Energy,0.908857590
Urban,Middle,Burundi,Local Currency,Energy,593.988422389
Urban,Lowest,Burundi,US$,Energy,17.714074965
Urban,Lowest,Burundi,$PPP,Energy,33.358420233
Urban,Lowest,Burundi,Local Currency,Energy,21801.562335378
Urban,Low,Burundi,US$,Energy,8.439002984
Urban,Low,Burundi,$PPP,Energy,15.891984675
Urban,Low,Burundi,Local Currency,Energy,10386.286044336
Urban,All,Burundi,US$,Energy,26.635701867
Urban,All,Burundi,$PPP,Energy,50.159262498
Urban,All,Burundi,Local Currency,Energy,32781.836801988
National,Higher,Cambodia,US$,Energy,6.823849283
National,Higher,Cambodia,$PPP,Energy,13.376114899
National,Higher,Cambodia,Local Currency,Energy,28557.242869951
National,Middle,Cambodia,US$,Energy,84.877733012
National,Middle,Cambodia,$PPP,Energy,166.377401084
National,Middle,Cambodia,Local Currency,Energy,355206.267801497
National,Lowest,Cambodia,US$,Energy,226.950149024
National,Lowest,Cambodia,$PPP,Energy,444.867866170
National,Lowest,Cambodia,Local Currency,Energy,949767.536804292
National,Low,Cambodia,US$,Energy,192.370156381
National,Low,Cambodia,$PPP,Energy,377.084136546
National,Low,Cambodia,Local Currency,Energy,805053.137729695
National,All,Cambodia,US$,Energy,511.021887699
National,All,Cambodia,$PPP,Energy,1001.705518698
National,All,Cambodia,Local Currency,Energy,2138584.1852053
Rural,Higher,Cambodia,US$,Energy,0
Rural,Higher,Cambodia,$PPP,Energy,0
Rural,Higher,Cambodia,Local Currency,Energy,0
Rural,Middle,Cambodia,US$,Energy,6.732917681
Rural,Middle,Cambodia,$PPP,Energy,13.197870698
Rural,Middle,Cambodia,Local Currency,Energy,28176.701662574
Rural,Lowest,Cambodia,US$,Energy,203.584675575
Rural,Lowest,Cambodia,$PPP,Energy,399.066846166
Rural,Lowest,Cambodia,Local Currency,Energy,851984.969754643
Rural,Low,Cambodia,US$,Energy,102.459788269
Rural,Low,Cambodia,$PPP,Energy,200.841760058
Rural,Low,Cambodia,Local Currency,Energy,428785.709744085
Rural,All,Cambodia,US$,Energy,312.777381525
Rural,All,Cambodia,$PPP,Energy,613.106476923
Rural,All,Cambodia,Local Currency,Energy,1308947.38116122
Urban,Higher,Cambodia,US$,Energy,6.823849283
Urban,Higher,Cambodia,$PPP,Energy,13.376114899
Urban,Higher,Cambodia,Local Currency,Energy,28557.242869951
Urban,Middle,Cambodia,US$,Energy,78.144815331
Urban,Middle,Cambodia,$PPP,Energy,153.179530385
Urban,Middle,Cambodia,Local Currency,Energy,327029.566138952
Urban,Lowest,Cambodia,US$,Energy,23.365473449
Urban,Lowest,Cambodia,$PPP,Energy,45.801020004
Urban,Lowest,Cambodia,Local Currency,Energy,97782.567049717
Urban,Low,Cambodia,US$,Energy,89.910368111
Urban,Low,Cambodia,$PPP,Energy,176.242376488
Urban,Low,Cambodia,Local Currency,Energy,376267.427985667
Urban,All,Cambodia,US$,Energy,198.244506174
Urban,All,Cambodia,$PPP,Energy,388.599041775
Urban,All,Cambodia,Local Currency,Energy,829636.804044138
National,Higher,Cameroon,US$,Energy,1.755589814
National,Higher,Cameroon,$PPP,Energy,2.826871455
National,Higher,Cameroon,Local Currency,Energy,869.503256480
National,Middle,Cameroon,US$,Energy,34.877665627
National,Middle,Cameroon,$PPP,Energy,56.160429146
National,Middle,Cameroon,Local Currency,Energy,17274.105598725
National,Lowest,Cameroon,US$,Energy,472.743945558
National,Lowest,Cameroon,$PPP,Energy,761.217884891
National,Lowest,Cameroon,Local Currency,Energy,234139.203124219
National,Low,Cameroon,US$,Energy,225.698910930
National,Low,Cameroon,$PPP,Energy,363.423052192
National,Low,Cameroon,Local Currency,Energy,111783.479508467
National,All,Cameroon,US$,Energy,735.076111929
National,All,Cameroon,$PPP,Energy,1183.628237683
National,All,Cameroon,Local Currency,Energy,364066.291487757
Rural,Higher,Cameroon,US$,Energy,0
Rural,Higher,Cameroon,$PPP,Energy,0
Rural,Higher,Cameroon,Local Currency,Energy,0
Rural,Middle,Cameroon,US$,Energy,0.802996843
Rural,Middle,Cameroon,$PPP,Energy,1.292995001
Rural,Middle,Cameroon,Local Currency,Energy,397.705867530
Rural,Lowest,Cameroon,US$,Energy,267.538309998
Rural,Lowest,Cameroon,$PPP,Energy,430.793346752
Rural,Lowest,Cameroon,Local Currency,Energy,132505.571560746
Rural,Low,Cameroon,US$,Energy,24.727144971
Rural,Low,Cameroon,$PPP,Energy,39.815940894
Rural,Low,Cameroon,Local Currency,Energy,12246.786179857
Rural,All,Cameroon,US$,Energy,293.068451812
Rural,All,Cameroon,$PPP,Energy,471.902282647
Rural,All,Cameroon,Local Currency,Energy,145150.063607978
Urban,Higher,Cameroon,US$,Energy,1.755589814
Urban,Higher,Cameroon,$PPP,Energy,2.826871455
Urban,Higher,Cameroon,Local Currency,Energy,869.503256480
Urban,Middle,Cameroon,US$,Energy,34.074668784
Urban,Middle,Cameroon,$PPP,Energy,54.867434144
Urban,Middle,Cameroon,Local Currency,Energy,16876.399731239
Urban,Lowest,Cameroon,US$,Energy,205.205635561
Urban,Lowest,Cameroon,$PPP,Energy,330.424538139
Urban,Lowest,Cameroon,Local Currency,Energy,101633.631563572
Urban,Low,Cameroon,US$,Energy,200.971765959
Urban,Low,Cameroon,$PPP,Energy,323.607111298
Urban,Low,Cameroon,Local Currency,Energy,99536.693328717
Urban,All,Cameroon,US$,Energy,442.007660117
Urban,All,Cameroon,$PPP,Energy,711.725955036
Urban,All,Cameroon,Local Currency,Energy,218916.227879882
National,Higher,Cabo Verde,US$,Energy,3.764842976
National,Higher,Cabo Verde,$PPP,Energy,3.696994367
National,Higher,Cabo Verde,Local Currency,Energy,313.457061380
National,Middle,Cabo Verde,US$,Energy,17.568575487
National,Middle,Cabo Verde,$PPP,Energy,17.251961108
National,Middle,Cabo Verde,Local Currency,Energy,1462.742026438
National,Lowest,Cabo Verde,US$,Energy,5.332682708
National,Lowest,Cabo Verde,$PPP,Energy,5.236579070
National,Lowest,Cabo Verde,Local Currency,Energy,443.993829580
National,Low,Cabo Verde,US$,Energy,25.005970302
National,Low,Cabo Verde,$PPP,Energy,24.555321940
National,Low,Cabo Verde,Local Currency,Energy,2081.972081355
National,All,Cabo Verde,US$,Energy,51.672071471
National,All,Cabo Verde,$PPP,Energy,50.740856483
National,All,Cabo Verde,Local Currency,Energy,4302.164998638
Rural,Higher,Cabo Verde,US$,Energy,0.140898804
Rural,Higher,Cabo Verde,$PPP,Energy,0.138359578
Rural,Higher,Cabo Verde,Local Currency,Energy,11.731093500
Rural,Middle,Cabo Verde,US$,Energy,1.388971453
Rural,Middle,Cabo Verde,$PPP,Energy,1.363939922
Rural,Middle,Cabo Verde,Local Currency,Energy,115.644374201
Rural,Lowest,Cabo Verde,US$,Energy,2.596243442
Rural,Lowest,Cabo Verde,$PPP,Energy,2.549454901
Rural,Lowest,Cabo Verde,Local Currency,Energy,216.160632717
Rural,Low,Cabo Verde,US$,Energy,5.318361952
Rural,Low,Cabo Verde,$PPP,Energy,5.222516397
Rural,Low,Cabo Verde,Local Currency,Energy,442.801497756
Rural,All,Cabo Verde,US$,Energy,9.444475649
Rural,All,Cabo Verde,$PPP,Energy,9.274270797
Rural,All,Cabo Verde,Local Currency,Energy,786.337598070
Urban,Higher,Cabo Verde,US$,Energy,3.623944173
Urban,Higher,Cabo Verde,$PPP,Energy,3.558634790
Urban,Higher,Cabo Verde,Local Currency,Energy,301.725967908
Urban,Middle,Cabo Verde,US$,Energy,16.179604034
Urban,Middle,Cabo Verde,$PPP,Energy,15.888021186
Urban,Middle,Cabo Verde,Local Currency,Energy,1347.097652280
Urban,Lowest,Cabo Verde,US$,Energy,2.736439267
Urban,Lowest,Cabo Verde,$PPP,Energy,2.687124169
Urban,Lowest,Cabo Verde,Local Currency,Energy,227.833196909
Urban,Low,Cabo Verde,US$,Energy,19.687608350
Urban,Low,Cabo Verde,$PPP,Energy,19.332805544
Urban,Low,Cabo Verde,Local Currency,Energy,1639.170583643
Urban,All,Cabo Verde,US$,Energy,42.227595823
Urban,All,Cabo Verde,$PPP,Energy,41.466585687
Urban,All,Cabo Verde,Local Currency,Energy,3515.827400606
National,Higher,Chad,US$,Energy,0
National,Higher,Chad,$PPP,Energy,0
National,Higher,Chad,Local Currency,Energy,0
National,Middle,Chad,US$,Energy,1.314393183
National,Middle,Chad,$PPP,Energy,1.900092969
National,Middle,Chad,Local Currency,Energy,650.988741274
National,Lowest,Chad,US$,Energy,9.043307228
National,Lowest,Chad,$PPP,Energy,13.073047480
National,Lowest,Chad,Local Currency,Energy,4478.942273118
National,Low,Chad,US$,Energy,4.591614092
National,Low,Chad,$PPP,Energy,6.637658935
National,Low,Chad,Local Currency,Energy,2274.120953444
National,All,Chad,US$,Energy,14.949314503
National,All,Chad,$PPP,Energy,21.610799385
National,All,Chad,Local Currency,Energy,7404.051967828
Rural,Higher,Chad,US$,Energy,0
Rural,Higher,Chad,$PPP,Energy,0
Rural,Higher,Chad,Local Currency,Energy,0
Rural,Middle,Chad,US$,Energy,1.291398201
Rural,Middle,Chad,$PPP,Energy,1.866851315
Rural,Middle,Chad,Local Currency,Energy,639.599855131
Rural,Lowest,Chad,US$,Energy,7.445442878
Rural,Lowest,Chad,$PPP,Energy,10.763167258
Rural,Lowest,Chad,Local Currency,Energy,3687.556776293
Rural,Low,Chad,US$,Energy,3.258774928
Rural,Low,Chad,$PPP,Energy,4.710900370
Rural,Low,Chad,Local Currency,Energy,1613.996341873
Rural,All,Chad,US$,Energy,11.995616008
Rural,All,Chad,$PPP,Energy,17.340918943
Rural,All,Chad,Local Currency,Energy,5941.152973268
Urban,Higher,Chad,US$,Energy,0
Urban,Higher,Chad,$PPP,Energy,0
Urban,Higher,Chad,Local Currency,Energy,0
Urban,Middle,Chad,US$,Energy,0.022994982
Urban,Middle,Chad,$PPP,Energy,0.033241654
Urban,Middle,Chad,Local Currency,Energy,11.388886164
Urban,Lowest,Chad,US$,Energy,1.597864350
Urban,Lowest,Chad,$PPP,Energy,2.309880223
Urban,Lowest,Chad,Local Currency,Energy,791.385496827
Urban,Low,Chad,US$,Energy,1.332839163
Urban,Low,Chad,$PPP,Energy,1.926758566
Urban,Low,Chad,Local Currency,Energy,660.124611573
Urban,All,Chad,US$,Energy,2.953698495
Urban,All,Chad,$PPP,Energy,4.269880442
Urban,All,Chad,Local Currency,Energy,1462.898994563
National,Higher,China,US$,Energy,6840.166543417
National,Higher,China,$PPP,Energy,10960.456212765
National,Higher,China,Local Currency,Energy,46307.927498931
National,Middle,China,US$,Energy,39763.600035762
National,Middle,China,$PPP,Energy,63715.875086889
National,Middle,China,Local Currency,Energy,269199.572242108
National,Lowest,China,US$,Energy,11805.336701197
National,Lowest,China,$PPP,Energy,18916.480347244
National,Lowest,China,Local Currency,Energy,79922.129467104
National,Low,China,US$,Energy,42484.599046873
National,Low,China,$PPP,Energy,68075.913739014
National,Low,China,Local Currency,Energy,287620.735547333
National,All,China,US$,Energy,100893.702327228
National,All,China,$PPP,Energy,161668.725385877
National,All,China,Local Currency,Energy,683050.364755332
Rural,Higher,China,US$,Energy,268.419679571
Rural,Higher,China,$PPP,Energy,430.106800165
Rural,Higher,China,Local Currency,Energy,1817.201230695
Rural,Middle,China,US$,Energy,4367.264343510
Rural,Middle,China,$PPP,Energy,6997.959669956
Rural,Middle,China,Local Currency,Energy,29566.379605564
Rural,Lowest,China,US$,Energy,9523.535601179
Rural,Lowest,China,$PPP,Energy,15260.197874552
Rural,Lowest,China,Local Currency,Energy,64474.336019983
Rural,Low,China,US$,Energy,9853.076329398
Rural,Low,China,$PPP,Energy,15788.243017757
Rural,Low,China,Local Currency,Energy,66705.326750022
Rural,All,China,US$,Energy,24012.295953634
Rural,All,China,$PPP,Energy,38476.507362391
Rural,All,China,Local Currency,Energy,162563.243606101
Urban,Higher,China,US$,Energy,6571.746863854
Urban,Higher,China,$PPP,Energy,10530.349412614
Urban,Higher,China,Local Currency,Energy,44490.726268294
Urban,Middle,China,US$,Energy,35396.335692260
Urban,Middle,China,$PPP,Energy,56717.915416947
Urban,Middle,China,Local Currency,Energy,239633.192636601
Urban,Lowest,China,US$,Energy,2281.801100029
Urban,Lowest,China,$PPP,Energy,3656.282472710
Urban,Lowest,China,Local Currency,Energy,15447.793447200
Urban,Low,China,US$,Energy,32631.522717484
Urban,Low,China,$PPP,Energy,52287.670721270
Urban,Low,China,Local Currency,Energy,220915.408797364
Urban,All,China,US$,Energy,76881.406373602
Urban,All,China,$PPP,Energy,123192.218023499
Urban,All,China,Local Currency,Energy,520487.121149282
National,Higher,Colombia,US$,Energy,582.354578128
National,Higher,Colombia,$PPP,Energy,825.237580207
National,Higher,Colombia,Local Currency,Energy,1105640.93139731
National,Middle,Colombia,US$,Energy,1369.984128809
National,Middle,Colombia,$PPP,Energy,1941.364299072
National,Middle,Colombia,Local Currency,Energy,2601010.76743232
National,Lowest,Colombia,US$,Energy,334.053829123
National,Lowest,Colombia,$PPP,Energy,473.377876569
National,Lowest,Colombia,Local Currency,Energy,634224.578358838
National,Low,Colombia,US$,Energy,1423.866942561
National,Low,Colombia,$PPP,Energy,2017.720052948
National,Low,Colombia,Local Currency,Energy,2703311.06113844
National,All,Colombia,US$,Energy,3710.259478622
National,All,Colombia,$PPP,Energy,5257.699808795
National,All,Colombia,Local Currency,Energy,7044187.33832679
Rural,Higher,Colombia,US$,Energy,8.680915704
Rural,Higher,Colombia,$PPP,Energy,12.301470854
Rural,Higher,Colombia,Local Currency,Energy,16481.326128124
